address,address_hex,first_frame,fceux_value,interp_value,region,name,critical
560,0230,3,0,248,OAM_BUFFER,,false
568,0238,3,0,248,OAM_BUFFER,,false
576,0240,3,0,248,OAM_BUFFER,,false
584,0248,3,0,248,OAM_BUFFER,,false
592,0250,3,0,248,OAM_BUFFER,,false
600,0258,3,0,248,OAM_BUFFER,,false
608,0260,3,0,248,OAM_BUFFER,,false
616,0268,3,0,248,OAM_BUFFER,,false
624,0270,3,0,248,OAM_BUFFER,,false
632,0278,3,0,248,OAM_BUFFER,,false
640,0280,3,0,248,OAM_BUFFER,,false
648,0288,3,0,248,OAM_BUFFER,,false
656,0290,3,0,248,OAM_BUFFER,,false
664,0298,3,0,248,OAM_BUFFER,,false
672,02a0,3,0,248,OAM_BUFFER,,false
680,02a8,3,0,248,OAM_BUFFER,,false
688,02b0,3,0,248,OAM_BUFFER,,false
696,02b8,3,0,248,OAM_BUFFER,,false
704,02c0,3,0,248,OAM_BUFFER,,false
712,02c8,3,0,248,OAM_BUFFER,,false
720,02d0,3,0,248,OAM_BUFFER,,false
728,02d8,3,0,248,OAM_BUFFER,,false
736,02e0,3,0,248,OAM_BUFFER,,false
744,02e8,3,0,248,OAM_BUFFER,,false
752,02f0,3,0,248,OAM_BUFFER,,false
760,02f8,3,0,248,OAM_BUFFER,,false
1912,0778,3,0,144,GAME_STATE,,false
2047,07ff,3,255,165,GAME_STATE,,false
1,0001,4,0,3,ZERO_PAGE,,false
9,0009,4,0,1,ZERO_PAGE,FrameCounter,true
504,01f8,4,0,211,STACK,,false
505,01f9,4,0,143,STACK,,false
506,01fa,4,0,119,STACK,,false
507,01fb,4,0,129,STACK,,false
1960,07a8,4,0,128,GAME_STATE,,false
0,0000,7,0,2,ZERO_PAGE,,false
502,01f6,8,42,175,STACK,,false
503,01f7,8,142,133,STACK,,false
768,0300,8,0,7,MISC_300,,false
769,0301,8,0,63,MISC_300,,false
770,0302,8,0,16,MISC_300,,false
771,0303,8,0,4,MISC_300,,false
776,0308,9,0,24,MISC_300,,false
777,0309,9,0,32,MISC_300,,false
778,030a,9,0,82,MISC_300,,false
779,030b,9,0,11,MISC_300,,false
784,0310,9,0,13,MISC_300,,false
785,0311,9,0,36,MISC_300,,false
786,0312,9,0,36,MISC_300,,false
787,0313,9,0,29,MISC_300,,false
792,0318,9,0,104,MISC_300,,false
500,01f4,13,10,202,STACK,,false
501,01f5,13,1,151,STACK,,false
1707,06ab,13,0,5,BLOCK_BUFFER_2,,false
1907,0773,26,2,0,GAME_STATE,,false
1961,07a9,26,42,149,GAME_STATE,,false
1962,07aa,26,80,40,GAME_STATE,,false
793,0319,28,5,0,MISC_300,,false
795,031b,28,36,0,MISC_300,,false
1954,07a2,28,23,24,GAME_STATE,,false
794,031a,29,1,0,MISC_300,,false
800,0320,29,32,0,MISC_300,,false
801,0321,29,186,0,MISC_300,,false
802,0322,29,201,0,MISC_300,,false
803,0323,29,74,0,MISC_300,,false
808,0328,29,209,0,MISC_300,,false
809,0329,29,216,0,MISC_300,,false
810,032a,29,216,0,MISC_300,,false
811,032b,29,222,0,MISC_300,,false
816,0330,29,209,0,MISC_300,,false
817,0331,29,32,0,MISC_300,,false
818,0332,29,198,0,MISC_300,,false
819,0333,29,10,0,MISC_300,,false
824,0338,29,219,0,MISC_300,,false
825,0339,29,217,0,MISC_300,,false
826,033a,29,219,0,MISC_300,,false
827,033b,29,220,0,MISC_300,,false
832,0340,29,10,0,MISC_300,,false
833,0341,29,212,0,MISC_300,,false
834,0342,29,213,0,MISC_300,,false
835,0343,29,212,0,MISC_300,,false
840,0348,29,218,0,MISC_300,,false
841,0349,29,219,0,MISC_300,,false
842,034a,29,224,0,MISC_300,,false
843,034b,29,33,0,MISC_300,,false
848,0350,29,214,0,MISC_300,,false
849,0351,29,215,0,MISC_300,,false
850,0352,29,225,0,MISC_300,,false
851,0353,29,38,0,MISC_300,,false
856,0358,29,33,0,MISC_300,,false
857,0359,29,38,0,MISC_300,,false
858,035a,29,20,0,MISC_300,,false
859,035b,29,208,0,MISC_300,,false
864,0360,29,222,0,MISC_300,,false
865,0361,29,209,0,MISC_300,,false
866,0362,29,216,0,MISC_300,,false
867,0363,29,208,0,MISC_300,,false
872,0368,29,222,0,MISC_300,,false
873,0369,29,209,0,MISC_300,,false
874,036a,29,208,0,MISC_300,,false
875,036b,29,209,0,MISC_300,,false
880,0370,29,70,0,MISC_300,,false
881,0371,29,20,0,MISC_300,,false
882,0372,29,219,0,MISC_300,,false
883,0373,29,66,0,MISC_300,,false
888,0378,29,66,0,MISC_300,,false
889,0379,29,219,0,MISC_300,,false
890,037a,29,219,0,MISC_300,,false
891,037b,29,66,0,MISC_300,,false
896,0380,29,66,0,MISC_300,,false
897,0381,29,219,0,MISC_300,,false
898,0382,29,66,0,MISC_300,,false
899,0383,29,219,0,MISC_300,,false
904,0388,29,70,0,MISC_300,,false
905,0389,29,219,0,MISC_300,,false
906,038a,29,33,0,MISC_300,,false
907,038b,29,108,0,MISC_300,,false
912,0390,29,219,0,MISC_300,,false
913,0391,29,38,0,MISC_300,,false
914,0392,29,219,0,MISC_300,,false
915,0393,29,223,0,MISC_300,,false
920,0398,29,228,0,MISC_300,,false
921,0399,29,229,0,MISC_300,,false
922,039a,29,38,0,MISC_300,,false
923,039b,29,33,0,MISC_300,,false
928,03a0,29,219,0,MISC_300,,false
929,03a1,29,222,0,MISC_300,,false
930,03a2,29,67,0,MISC_300,,false
931,03a3,29,219,0,MISC_300,,false
936,03a8,29,38,0,MISC_300,,false
937,03a9,29,219,0,MISC_300,,false
938,03aa,29,227,0,MISC_300,,false
939,03ab,29,219,0,MISC_300,,false
944,03b0,29,227,0,MISC_300,,false
945,03b1,29,38,0,MISC_300,,false
946,03b2,29,33,0,MISC_300,,false
947,03b3,29,166,0,MISC_300,,false
952,03b8,29,219,0,MISC_300,,false
953,03b9,29,66,0,MISC_300,,false
954,03ba,29,219,0,MISC_300,,false
955,03bb,29,219,0,MISC_300,,false
960,03c0,29,219,0,MISC_300,,false
961,03c1,29,217,0,MISC_300,,false
962,03c2,29,219,0,MISC_300,,false
963,03c3,29,219,0,MISC_300,,false
968,03c8,29,231,0,MISC_300,,false
969,03c9,29,33,0,MISC_300,,false
970,03ca,29,197,0,MISC_300,,false
971,03cb,29,22,0,MISC_300,,false
976,03d0,29,149,0,MISC_300,,false
977,03d1,29,149,0,MISC_300,,false
978,03d2,29,149,0,MISC_300,,false
979,03d3,29,149,0,MISC_300,,false
984,03d8,29,149,0,MISC_300,,false
985,03d9,29,150,0,MISC_300,,false
986,03da,29,149,0,MISC_300,,false
987,03db,29,149,0,MISC_300,,false
992,03e0,29,149,0,MISC_300,,false
993,03e1,29,122,0,MISC_300,,false
994,03e2,29,33,0,MISC_300,,false
995,03e3,29,237,0,MISC_300,,false
1000,03e8,29,8,0,MISC_300,,false
1001,03e9,29,5,0,MISC_300,,false
1002,03ea,29,36,0,MISC_300,,false
1003,03eb,29,23,0,MISC_300,,false
1008,03f0,29,23,0,MISC_300,,false
1009,03f1,29,13,0,MISC_300,,false
1010,03f2,29,24,0,MISC_300,,false
1011,03f3,29,34,0,MISC_300,,false
1016,03f8,29,25,0,MISC_300,,false
1017,03f9,29,21,0,MISC_300,,false
1018,03fa,29,10,0,MISC_300,,false
1019,03fb,29,34,0,MISC_300,,false
1024,0400,29,10,0,BLOCK_BUFFER_1A,,false
1025,0401,29,22,0,BLOCK_BUFFER_1A,,false
1026,0402,29,14,0,BLOCK_BUFFER_1A,,false
1027,0403,29,34,0,BLOCK_BUFFER_1A,,false
1032,0408,29,25,0,BLOCK_BUFFER_1A,,false
1033,0409,29,21,0,BLOCK_BUFFER_1A,,false
1034,040a,29,10,0,BLOCK_BUFFER_1A,,false
1035,040b,29,34,0,BLOCK_BUFFER_1A,,false
1040,0410,29,10,0,BLOCK_BUFFER_1A,,false
1041,0411,29,22,0,BLOCK_BUFFER_1A,,false
1042,0412,29,14,0,BLOCK_BUFFER_1A,,false
1043,0413,29,34,0,BLOCK_BUFFER_1A,,false
1048,0418,29,25,0,BLOCK_BUFFER_1A,,false
1049,0419,29,40,0,BLOCK_BUFFER_1A,,false
1050,041a,29,34,0,BLOCK_BUFFER_1A,,false
1051,041b,29,246,0,BLOCK_BUFFER_1A,,false
1056,0420,29,86,0,BLOCK_BUFFER_1A,,false
1057,0421,29,85,0,BLOCK_BUFFER_1A,,false
1058,0422,29,35,0,BLOCK_BUFFER_1A,,false
1059,0423,29,226,0,BLOCK_BUFFER_1A,,false
1064,0428,29,170,0,BLOCK_BUFFER_1A,,false
1065,0429,29,35,0,BLOCK_BUFFER_1A,,false
1066,042a,29,234,0,BLOCK_BUFFER_1A,,false
1067,042b,29,4,0,BLOCK_BUFFER_1A,,false
1073,0431,29,255,0,BLOCK_BUFFER_1A,,false
1074,0432,29,255,0,BLOCK_BUFFER_1A,,false
1075,0433,29,255,0,BLOCK_BUFFER_1A,,false
1080,0438,29,255,0,BLOCK_BUFFER_1A,,false
1081,0439,29,255,0,BLOCK_BUFFER_1A,,false
2,0002,30,80,0,ZERO_PAGE,,false
3,0003,30,4,0,ZERO_PAGE,,false
1906,0772,30,1,2,GAME_STATE,OperMode_Task,true
1963,07ab,30,0,128,GAME_STATE,,false
1882,075a,31,0,2,GAME_STATE,NumberofLives,true
1889,0761,31,0,2,GAME_STATE,,false
1913,0779,32,0,30,GAME_STATE,,false
1929,0789,35,24,23,GAME_STATE,,false
1866,074a,41,16,0,GAME_STATE,,false
1872,0750,41,37,194,GAME_STATE,,false
1904,0770,41,1,0,GAME_STATE,OperMode,true
240,00f0,42,8,0,ZERO_PAGE,,false
251,00fb,42,0,128,ZERO_PAGE,,false
1104,0450,42,0,232,BLOCK_BUFFER_1A,,false
1168,0490,42,0,255,BLOCK_BUFFER_1A,,false
1177,0499,42,0,1,BLOCK_BUFFER_1A,,false
1456,05b0,42,0,84,BLOCK_BUFFER_1B,,false
1457,05b1,42,0,84,BLOCK_BUFFER_1B,,false
1458,05b2,42,0,84,BLOCK_BUFFER_1B,,false
1459,05b3,42,0,84,BLOCK_BUFFER_1B,,false
1464,05b8,42,0,84,BLOCK_BUFFER_1B,,false
1465,05b9,42,0,84,BLOCK_BUFFER_1B,,false
1466,05ba,42,0,84,BLOCK_BUFFER_1B,,false
1467,05bb,42,0,84,BLOCK_BUFFER_1B,,false
1472,05c0,42,0,84,BLOCK_BUFFER_1B,,false
1473,05c1,42,0,84,BLOCK_BUFFER_1B,,false
1474,05c2,42,0,84,BLOCK_BUFFER_1B,,false
1475,05c3,42,0,84,BLOCK_BUFFER_1B,,false
1480,05c8,42,0,84,BLOCK_BUFFER_1B,,false
1481,05c9,42,0,84,BLOCK_BUFFER_1B,,false
1482,05ca,42,0,84,BLOCK_BUFFER_1B,,false
1483,05cb,42,0,84,BLOCK_BUFFER_1B,,false
1600,0640,42,0,192,BLOCK_BUFFER_2,,false
1664,0680,42,0,84,BLOCK_BUFFER_2,,false
1665,0681,42,0,84,BLOCK_BUFFER_2,,false
1666,0682,42,0,84,BLOCK_BUFFER_2,,false
1667,0683,42,0,84,BLOCK_BUFFER_2,,false
1680,0690,42,0,84,BLOCK_BUFFER_2,,false
1681,0691,42,0,84,BLOCK_BUFFER_2,,false
1682,0692,42,0,84,BLOCK_BUFFER_2,,false
1683,0693,42,0,84,BLOCK_BUFFER_2,,false
1696,06a0,42,0,24,BLOCK_BUFFER_2,,false
1704,06a8,42,0,192,BLOCK_BUFFER_2,,false
1737,06c9,42,0,255,BLOCK_BUFFER_2,,false
1760,06e0,42,0,1,MISC_6D0,,false
1761,06e1,42,0,88,MISC_6D0,,false
1762,06e2,42,0,72,MISC_6D0,,false
1763,06e3,42,0,56,MISC_6D0,,false
1768,06e8,42,0,208,MISC_6D0,,false
1769,06e9,42,0,232,MISC_6D0,,false
1770,06ea,42,0,40,MISC_6D0,,false
1771,06eb,42,0,64,MISC_6D0,,false
1776,06f0,42,0,124,MISC_6D0,,false
1777,06f1,42,0,128,MISC_6D0,,false
1778,06f2,42,0,132,MISC_6D0,,false
1779,06f3,42,0,232,MISC_6D0,,false
1784,06f8,42,0,56,MISC_6D0,,false
1785,06f9,42,0,64,MISC_6D0,,false
1786,06fa,42,0,72,MISC_6D0,,false
1787,06fb,42,0,80,MISC_6D0,,false
1793,0701,42,0,1,GAME_STATE,,false
1794,0702,42,0,48,GAME_STATE,,false
1802,070a,42,0,40,GAME_STATE,,false
1808,0710,42,0,2,GAME_STATE,,false
1824,0720,42,0,36,GAME_STATE,,false
1825,0721,42,0,144,GAME_STATE,,false
1826,0722,42,0,1,GAME_STATE,,false
1834,072a,42,0,1,GAME_STATE,,false
1840,0730,42,0,255,GAME_STATE,,false
1841,0731,42,0,255,GAME_STATE,,false
1849,0739,42,0,3,GAME_STATE,,false
1850,073a,42,0,1,GAME_STATE,,false
1858,0742,42,0,2,GAME_STATE,,false
1968,07b0,42,164,0,GAME_STATE,,false
1977,07b9,42,1,0,GAME_STATE,,false
1978,07ba,42,1,0,GAME_STATE,,false
1985,07c1,42,164,0,GAME_STATE,,false
8,0008,43,0,5,ZERO_PAGE,,false
51,0033,43,0,1,ZERO_PAGE,,false
112,0070,43,0,1,ZERO_PAGE,,false
113,0071,43,0,1,ZERO_PAGE,,false
114,0072,43,0,1,ZERO_PAGE,,false
136,0088,43,0,96,ZERO_PAGE,,false
137,0089,43,0,96,ZERO_PAGE,,false
138,008a,43,0,96,ZERO_PAGE,,false
139,008b,43,0,96,ZERO_PAGE,,false
235,00eb,43,0,19,ZERO_PAGE,,false
513,0201,43,0,255,OAM_BUFFER,,false
514,0202,43,0,35,OAM_BUFFER,,false
515,0203,43,0,88,OAM_BUFFER,,false
521,0209,43,0,252,OAM_BUFFER,,false
523,020b,43,0,48,OAM_BUFFER,,false
529,0211,43,0,252,OAM_BUFFER,,false
531,0213,43,0,48,OAM_BUFFER,,false
537,0219,43,0,55,OAM_BUFFER,,false
539,021b,43,0,48,OAM_BUFFER,,false
545,0221,43,0,79,OAM_BUFFER,,false
546,0222,43,0,64,OAM_BUFFER,,false
547,0223,43,0,48,OAM_BUFFER,,false
1842,0732,43,255,0,GAME_STATE,,false
499,01f3,47,3,239,STACK,,false
1952,07a0,49,7,0,GAME_STATE,,false
498,01f2,177,103,230,STACK,,false
1706,06aa,177,5,0,BLOCK_BUFFER_2,,false
1835,072b,177,1,0,GAME_STATE,,false
1698,06a2,181,129,0,BLOCK_BUFFER_2,,false
1699,06a3,181,132,0,BLOCK_BUFFER_2,,false
495,01ef,185,50,29,STACK,,false
496,01f0,185,155,242,STACK,,false
497,01f1,185,192,95,STACK,,false
1697,06a1,186,128,0,BLOCK_BUFFER_2,,false
493,01ed,187,174,3,STACK,,false
494,01ee,187,155,3,STACK,,false
248,00f8,194,14,0,ZERO_PAGE,,false
249,00f9,194,23,0,ZERO_PAGE,,false
1971,07b3,194,9,0,GAME_STATE,,false
1976,07b8,194,9,0,GAME_STATE,,false
1984,07c0,194,1,0,GAME_STATE,,false
2042,07fa,195,0,1,GAME_STATE,,false
522,020a,196,64,0,OAM_BUFFER,,false
530,0212,196,64,0,OAM_BUFFER,,false
538,021a,196,64,0,OAM_BUFFER,,false
1792,0700,196,1,0,GAME_STATE,,false
1921,0781,196,7,0,GAME_STATE,,false
10,000a,197,128,0,ZERO_PAGE,A_B_Buttons,true
1800,0708,197,176,0,GAME_STATE,,false
1801,0709,197,32,0,GAME_STATE,,false
1922,0782,197,32,0,GAME_STATE,,false
241,00f1,198,128,0,ZERO_PAGE,,false
1979,07bb,198,39,0,GAME_STATE,,false
1923,0783,215,0,9,GAME_STATE,,false
2040,07f8,219,3,4,GAME_STATE,,false
2041,07f9,219,9,0,GAME_STATE,,false
1819,071b,229,1,0,GAME_STATE,,false
1795,0703,241,40,0,GAME_STATE,,false
1608,0648,249,81,0,BLOCK_BUFFER_2,,false
1672,0688,249,84,0,BLOCK_BUFFER_2,,false
1688,0698,249,84,0,BLOCK_BUFFER_2,,false
1673,0689,253,84,0,BLOCK_BUFFER_2,,false
1689,0699,253,84,0,BLOCK_BUFFER_2,,false
88,0058,261,248,0,ZERO_PAGE,,false
1178,049a,261,9,0,BLOCK_BUFFER_1A,,false
1851,073b,261,1,0,GAME_STATE,,false
561,0231,262,252,0,OAM_BUFFER,,false
562,0232,262,67,0,OAM_BUFFER,,false
563,0233,262,43,0,OAM_BUFFER,,false
569,0239,262,113,0,OAM_BUFFER,,false
570,023a,262,67,0,OAM_BUFFER,,false
571,023b,262,43,0,OAM_BUFFER,,false
577,0241,262,115,0,OAM_BUFFER,,false
578,0242,262,67,0,OAM_BUFFER,,false
579,0243,262,43,0,OAM_BUFFER,,false
1200,04b0,262,255,0,BLOCK_BUFFER_1A,,false
1201,04b1,262,255,0,BLOCK_BUFFER_1A,,false
1202,04b2,262,255,0,BLOCK_BUFFER_1A,,false
1203,04b3,262,255,0,BLOCK_BUFFER_1A,,false
649,0289,263,252,0,OAM_BUFFER,,false
650,028a,263,67,0,OAM_BUFFER,,false
651,028b,263,39,0,OAM_BUFFER,,false
657,0291,263,113,0,OAM_BUFFER,,false
658,0292,263,67,0,OAM_BUFFER,,false
659,0293,263,39,0,OAM_BUFFER,,false
665,0299,263,115,0,OAM_BUFFER,,false
666,029a,263,67,0,OAM_BUFFER,,false
667,029b,263,39,0,OAM_BUFFER,,false
721,02d1,264,252,0,OAM_BUFFER,,false
722,02d2,264,67,0,OAM_BUFFER,,false
723,02d3,264,37,0,OAM_BUFFER,,false
729,02d9,264,113,0,OAM_BUFFER,,false
730,02da,264,67,0,OAM_BUFFER,,false
731,02db,264,37,0,OAM_BUFFER,,false
737,02e1,264,115,0,OAM_BUFFER,,false
738,02e2,264,67,0,OAM_BUFFER,,false
739,02e3,264,37,0,OAM_BUFFER,,false
1674,068a,267,84,0,BLOCK_BUFFER_2,,false
1690,069a,267,84,0,BLOCK_BUFFER_2,,false
1675,068b,271,84,0,BLOCK_BUFFER_2,,false
1691,069b,271,84,0,BLOCK_BUFFER_2,,false
272,0110,321,1,0,STACK,,false
1169,0491,321,1,0,BLOCK_BUFFER_1A,,false
1937,0791,321,1,0,GAME_STATE,,false
2017,07e1,326,1,0,GAME_STATE,,false
2011,07db,327,1,0,GAME_STATE,,false
1705,06a9,343,18,0,BLOCK_BUFFER_2,,false
1818,071a,343,1,0,GAME_STATE,ScreenLeft_PageLoc,true
50,0032,346,1,0,ZERO_PAGE,,false
130,0082,346,1,0,ZERO_PAGE,,false
155,009b,346,117,0,ZERO_PAGE,,false
168,00a8,346,254,0,ZERO_PAGE,,false
202,00ca,346,1,0,ZERO_PAGE,,false
227,00e3,346,122,0,ZERO_PAGE,,false
491,01eb,346,3,0,STACK,,false
492,01ec,346,10,255,STACK,,false
1096,0448,346,80,0,BLOCK_BUFFER_1A,,false
1264,04f0,346,112,0,BLOCK_BUFFER_1A,,false
1265,04f1,346,130,0,BLOCK_BUFFER_1A,,false
1266,04f2,346,124,0,BLOCK_BUFFER_1A,,false
1267,04f3,346,154,0,BLOCK_BUFFER_1A,,false
1864,0748,346,1,0,GAME_STATE,,false
242,00f2,347,1,0,ZERO_PAGE,,false
593,0251,347,96,0,OAM_BUFFER,,false
594,0252,347,2,0,OAM_BUFFER,,false
595,0253,347,107,0,OAM_BUFFER,,false
601,0259,347,135,0,OAM_BUFFER,,false
602,025a,347,3,0,OAM_BUFFER,,false
603,025b,347,102,0,OAM_BUFFER,,false
609,0261,347,135,0,OAM_BUFFER,,false
610,0262,347,131,0,OAM_BUFFER,,false
611,0263,347,102,0,OAM_BUFFER,,false
673,02a1,348,135,0,OAM_BUFFER,,false
674,02a2,348,3,0,OAM_BUFFER,,false
675,02a3,348,100,0,OAM_BUFFER,,false
681,02a9,348,135,0,OAM_BUFFER,,false
682,02aa,348,131,0,OAM_BUFFER,,false
683,02ab,348,100,0,OAM_BUFFER,,false
1609,0649,463,16,0,BLOCK_BUFFER_2,,false
1625,0659,463,20,0,BLOCK_BUFFER_2,,false
1641,0669,463,20,0,BLOCK_BUFFER_2,,false
1657,0679,463,20,0,BLOCK_BUFFER_2,,false
16,0010,465,1,0,ZERO_PAGE,,false
17,0011,465,1,0,ZERO_PAGE,,false
24,0018,465,6,0,ZERO_PAGE,,false
72,0048,465,2,0,ZERO_PAGE,,false
89,0059,465,248,0,ZERO_PAGE,,false
90,005a,465,248,0,ZERO_PAGE,,false
184,00b8,465,1,0,ZERO_PAGE,,false
208,00d0,465,184,0,ZERO_PAGE,,false
209,00d1,465,184,0,ZERO_PAGE,,false
553,0229,465,252,0,OAM_BUFFER,,false
554,022a,465,3,0,OAM_BUFFER,,false
555,022b,465,23,0,OAM_BUFFER,,false
1179,049b,465,9,0,BLOCK_BUFFER_1A,,false
1208,04b8,465,255,0,BLOCK_BUFFER_1A,,false
1209,04b9,465,255,0,BLOCK_BUFFER_1A,,false
1210,04ba,465,255,0,BLOCK_BUFFER_1A,,false
1211,04bb,465,255,0,BLOCK_BUFFER_1A,,false
585,0249,466,252,0,OAM_BUFFER,,false
586,024a,466,3,0,OAM_BUFFER,,false
587,024b,466,253,0,OAM_BUFFER,,false
617,0269,466,112,0,OAM_BUFFER,,false
618,026a,466,3,0,OAM_BUFFER,,false
619,026b,466,20,0,OAM_BUFFER,,false
625,0271,466,114,0,OAM_BUFFER,,false
626,0272,466,3,0,OAM_BUFFER,,false
627,0273,466,20,0,OAM_BUFFER,,false
689,02b1,467,115,0,OAM_BUFFER,,false
690,02b2,467,67,0,OAM_BUFFER,,false
691,02b3,467,249,0,OAM_BUFFER,,false
697,02b9,467,252,0,OAM_BUFFER,,false
698,02ba,467,67,0,OAM_BUFFER,,false
699,02bb,467,17,0,OAM_BUFFER,,false
705,02c1,467,113,0,OAM_BUFFER,,false
706,02c2,467,67,0,OAM_BUFFER,,false
707,02c3,467,17,0,OAM_BUFFER,,false
713,02c9,467,115,0,OAM_BUFFER,,false
714,02ca,467,67,0,OAM_BUFFER,,false
715,02cb,467,17,0,OAM_BUFFER,,false
745,02e9,468,252,0,OAM_BUFFER,,false
746,02ea,468,67,0,OAM_BUFFER,,false
747,02eb,468,247,0,OAM_BUFFER,,false
753,02f1,468,113,0,OAM_BUFFER,,false
754,02f2,468,67,0,OAM_BUFFER,,false
755,02f3,468,247,0,OAM_BUFFER,,false
761,02f9,468,115,0,OAM_BUFFER,,false
762,02fa,468,67,0,OAM_BUFFER,,false
763,02fb,468,247,0,OAM_BUFFER,,false
1610,064a,471,17,0,BLOCK_BUFFER_2,,false
1626,065a,471,21,0,BLOCK_BUFFER_2,,false
1642,066a,471,21,0,BLOCK_BUFFER_2,,false
1658,067a,471,21,0,BLOCK_BUFFER_2,,false
1376,0560,510,96,0,BLOCK_BUFFER_1B,,false
273,0111,515,1,0,STACK,,false
280,0118,515,105,0,STACK,,false
1170,0492,515,1,0,BLOCK_BUFFER_1A,,false
11,000b,561,0,4,ZERO_PAGE,,false
1874,0752,611,1,0,GAME_STATE,,false
232,00e8,613,173,166,ZERO_PAGE,,false
233,00e9,613,51,1,ZERO_PAGE,,false
234,00ea,613,161,159,ZERO_PAGE,,false
1280,0500,620,82,0,BLOCK_BUFFER_1B,,false
1296,0510,620,82,0,BLOCK_BUFFER_1B,,false
1312,0520,620,82,0,BLOCK_BUFFER_1B,,false
1328,0530,620,82,0,BLOCK_BUFFER_1B,,false
1344,0540,620,82,0,BLOCK_BUFFER_1B,,false
1360,0550,620,82,0,BLOCK_BUFFER_1B,,false
1392,0570,620,82,0,BLOCK_BUFFER_1B,,false
1408,0580,620,82,0,BLOCK_BUFFER_1B,,false
1424,0590,620,82,0,BLOCK_BUFFER_1B,,false
1440,05a0,620,82,0,BLOCK_BUFFER_1B,,false
1288,0508,624,82,0,BLOCK_BUFFER_1B,,false
1289,0509,624,82,0,BLOCK_BUFFER_1B,,false
1336,0538,624,194,0,BLOCK_BUFFER_1B,,false
1337,0539,624,194,0,BLOCK_BUFFER_1B,,false
1368,0558,624,194,0,BLOCK_BUFFER_1B,,false
1369,0559,624,194,0,BLOCK_BUFFER_1B,,false
1400,0578,624,194,0,BLOCK_BUFFER_1B,,false
1401,0579,624,194,0,BLOCK_BUFFER_1B,,false
1416,0588,624,82,0,BLOCK_BUFFER_1B,,false
1417,0589,624,82,0,BLOCK_BUFFER_1B,,false
1432,0598,624,82,0,BLOCK_BUFFER_1B,,false
1433,0599,624,82,0,BLOCK_BUFFER_1B,,false
1448,05a8,624,82,0,BLOCK_BUFFER_1B,,false
1449,05a9,624,82,0,BLOCK_BUFFER_1B,,false
1290,050a,625,82,0,BLOCK_BUFFER_1B,,false
1370,055a,625,194,0,BLOCK_BUFFER_1B,,false
1402,057a,625,194,0,BLOCK_BUFFER_1B,,false
1418,058a,625,82,0,BLOCK_BUFFER_1B,,false
1434,059a,625,82,0,BLOCK_BUFFER_1B,,false
1450,05aa,625,82,0,BLOCK_BUFFER_1B,,false
1488,05d0,628,21,0,BLOCK_BUFFER_2,,false
1504,05e0,628,21,0,BLOCK_BUFFER_2,,false
1520,05f0,628,21,0,BLOCK_BUFFER_2,,false
1536,0600,628,21,0,BLOCK_BUFFER_2,,false
1552,0610,628,21,0,BLOCK_BUFFER_2,,false
1568,0620,628,21,0,BLOCK_BUFFER_2,,false
1584,0630,628,21,0,BLOCK_BUFFER_2,,false
1616,0650,628,21,0,BLOCK_BUFFER_2,,false
1632,0660,628,21,0,BLOCK_BUFFER_2,,false
1648,0670,628,21,0,BLOCK_BUFFER_2,,false
1827,0723,630,1,0,GAME_STATE,ScrollLock,true
115,0073,637,3,0,ZERO_PAGE,,false
1873,0751,637,10,0,GAME_STATE,,false
2016,07e0,712,1,0,GAME_STATE,,false
2010,07da,713,1,0,GAME_STATE,,false
1832,0728,927,10,0,GAME_STATE,,false
1427,0593,935,18,0,BLOCK_BUFFER_1B,,false
1443,05a3,935,20,0,BLOCK_BUFFER_1B,,false
1403,057b,939,81,0,BLOCK_BUFFER_1B,,false
1635,0663,943,18,0,BLOCK_BUFFER_2,,false
1651,0673,943,20,0,BLOCK_BUFFER_2,,false
1624,0658,1096,97,0,BLOCK_BUFFER_2,,false
1640,0668,1096,97,0,BLOCK_BUFFER_2,,false
1656,0678,1096,97,0,BLOCK_BUFFER_2,,false
1593,0639,1100,97,0,BLOCK_BUFFER_2,,false
27,001b,1106,0,46,ZERO_PAGE,,false
35,0023,1106,0,1,ZERO_PAGE,,false
187,00bb,1106,0,1,ZERO_PAGE,,false
1578,062a,1112,97,0,BLOCK_BUFFER_2,,false
1594,063a,1112,97,0,BLOCK_BUFFER_2,,false
1563,061b,1116,97,0,BLOCK_BUFFER_2,,false
1579,062b,1116,97,0,BLOCK_BUFFER_2,,false
1595,063b,1116,97,0,BLOCK_BUFFER_2,,false
1611,064b,1116,97,0,BLOCK_BUFFER_2,,false
1627,065b,1116,97,0,BLOCK_BUFFER_2,,false
1643,066b,1116,97,0,BLOCK_BUFFER_2,,false
1659,067b,1116,97,0,BLOCK_BUFFER_2,,false
633,0279,1126,0,120,OAM_BUFFER,,false
634,027a,1126,0,34,OAM_BUFFER,,false
635,027b,1126,0,68,OAM_BUFFER,,false
75,004b,1172,0,1,ZERO_PAGE,,false
1811,0713,1287,64,0,GAME_STATE,,false
641,0281,1288,251,0,OAM_BUFFER,,false
642,0282,1288,1,0,OAM_BUFFER,,false
643,0283,1288,142,0,OAM_BUFFER,,false
1969,07b1,1354,32,0,GAME_STATE,,false
2018,07e2,1414,5,0,GAME_STATE,,false
2009,07d9,1546,1,0,GAME_STATE,,false
1888,0760,1943,1,0,GAME_STATE,LevelNumber,true
1435,059b,2096,29,0,BLOCK_BUFFER_1B,,false
